Time (s),Dummy,temp (K),Field (kG),Voltage (V),phase
183.504747868,0.0,1.456,-2.721,0.00389387,-2.616
183.895130873,0.0,1.456,-2.714,0.00389387,-2.616
184.303897858,0.0,1.456,-2.714,0.00389387,-2.616
184.701469898,0.0,1.456,-2.706,0.00389434,-2.616
185.103106976,0.0,1.456,-2.7,0.00389434,-2.616
185.50638485,0.0,1.456,-2.692,0.00389434,-2.616
185.906678915,0.0,1.456,-2.686,0.00389482,-2.616
186.304162979,0.0,1.456,-2.686,0.0038953,-2.616
186.70488286,0.0,1.456,-2.678,0.0038953,-2.616
187.098833799,0.0,1.456,-2.672,0.0038953,-2.616
187.539172888,0.0,1.456,-2.664,0.0038953,-2.616
187.907154799,0.0,1.456,-2.664,0.00389577,-2.61
188.314250946,0.0,1.456,-2.658,0.00389577,-2.61
188.711452007,0.0,1.456,-2.65,0.00389625,-2.61
189.109826803,0.0,1.456,-2.643,0.00389625,-2.61
189.481544971,0.0,1.456,-2.643,0.00389673,-2.61
189.930366993,0.0,1.456,-2.637,0.00389673,-2.61
190.316174984,0.0,1.456,-2.629,0.00389673,-2.61
190.709486008,0.0,1.456,-2.623,0.0038972,-2.61
191.128496885,0.0,1.456,-2.623,0.0038972,-2.61
191.51945591,0.0,1.456,-2.614,0.0038972,-2.61
191.904843807,0.0,1.456,-2.609,0.00389768,-2.61
192.332503796,0.0,1.456,-2.609,0.00389768,-2.61
192.724281788,0.0,1.456,-2.601,0.00389768,-2.61
193.134314775,0.0,1.456,-2.595,0.00389768,-2.61
193.529082775,0.0,1.456,-2.587,0.00389816,-2.61
193.914894819,0.0,1.456,-2.58,0.00389816,-2.61
194.349777937,0.0,1.456,-2.58,0.00389864,-2.61
194.724048853,0.0,1.456,-2.573,0.00389864,-2.61
195.11981678,0.0,1.456,-2.566,0.00389864,-2.61
195.551453829,0.0,1.456,-2.558,0.00389864,-2.61
195.919265985,0.0,1.456,-2.558,0.00389911,-2.61
196.324113846,0.0,1.456,-2.553,0.00389911,-2.616
196.730576992,0.0,1.456,-2.545,0.00389959,-2.616
197.169855833,0.0,1.456,-2.538,0.00389959,-2.61
197.579693794,0.0,1.456,-2.531,0.00390007,-2.61
197.969205856,0.0,1.456,-2.531,0.00390007,-2.61
198.37962389,0.0,1.456,-2.524,0.00390007,-2.61
198.782226801,0.0,1.456,-2.517,0.00390054,-2.61
199.170390844,0.0,1.456,-2.509,0.00390102,-2.61
199.582795858,0.0,1.456,-2.509,0.00390102,-2.61
199.969422817,0.0,1.456,-2.503,0.00390102,-2.61
200.37974596,0.0,1.456,-2.496,0.00390102,-2.61
200.782115936,0.0,1.456,-2.49,0.00390102,-2.61
201.190117836,0.0,1.456,-2.49,0.0039015,-2.61
201.584013939,0.0,1.456,-2.481,0.00390197,-2.61
201.970447779,0.0,1.456,-2.476,0.00390197,-2.61
202.375408888,0.0,1.456,-2.467,0.00390197,-2.61
202.778673887,0.0,1.456,-2.467,0.00390197,-2.61
203.183099985,0.0,1.456,-2.462,0.00390245,-2.61
203.591356993,0.0,1.456,-2.453,0.00390293,-2.61
203.967866898,0.0,1.456,-2.447,0.0039034,-2.61
204.388836861,0.0,1.456,-2.447,0.0039034,-2.61
204.782486916,0.0,1.456,-2.439,0.0039034,-2.61
205.190569878,0.0,1.456,-2.432,0.0039034,-2.61
205.571980953,0.0,1.456,-2.425,0.0039034,-2.61
205.966410875,0.0,1.456,-2.425,0.00390388,-2.61
206.381231785,0.0,1.456,-2.418,0.00390388,-2.61
206.781750917,0.0,1.456,-2.412,0.00390436,-2.61
207.186350822,0.0,1.456,-2.412,0.00390436,-2.61
207.571846962,0.0,1.456,-2.403,0.00390436,-2.61
207.999261856,0.0,1.456,-2.398,0.00390483,-2.61
208.383932829,0.0,1.456,-2.389,0.00390483,-2.61
208.768791914,0.0,1.456,-2.384,0.00390531,-2.61
209.17125988,0.0,1.456,-2.384,0.00390531,-2.61
209.585085869,0.0,1.456,-2.376,0.00390579,-2.61
210.067063808,0.0,1.456,-2.37,0.00390579,-2.61
210.485103846,0.0,1.456,-2.362,0.00390628,-2.61
210.916170835,0.0,1.456,-2.362,0.00390628,-2.61
211.339732885,0.0,1.456,-2.356,0.00390676,-2.61
211.683400869,0.0,1.456,-2.348,0.00390676,-2.61
212.046041012,0.0,1.456,-2.342,0.00390676,-2.616
212.427984953,0.0,1.456,-2.342,0.00390676,-2.616
212.81851697,0.0,1.456,-2.334,0.00390723,-2.616
213.171056986,0.0,1.456,-2.328,0.00390723,-2.61
213.58214879,0.0,1.456,-2.328,0.00390771,-2.61
213.975760937,0.0,1.456,-2.321,0.00390771,-2.61
214.386981964,0.0,1.456,-2.313,0.00390771,-2.616
214.777188778,0.0,1.456,-2.306,0.00390771,-2.616
215.180893898,0.0,1.456,-2.306,0.00390819,-2.61
215.599025011,0.0,1.456,-2.299,0.00390819,-2.61
216.026297808,0.0,1.456,-2.293,0.00390866,-2.61
216.436232805,0.0,1.456,-2.284,0.00390866,-2.61
216.832325935,0.0,1.456,-2.279,0.00390866,-2.616
217.253940821,0.0,1.456,-2.279,0.00390914,-2.616
217.643280983,0.0,1.456,-2.271,0.00390914,-2.616
218.050942898,0.0,1.456,-2.264,0.00390962,-2.616
218.446002007,0.0,1.456,-2.256,0.00390962,-2.616
218.840675831,0.0,1.456,-2.256,0.00391009,-2.616
219.244377851,0.0,1.456,-2.251,0.00391009,-2.616
219.643663883,0.0,1.456,-2.242,0.00391009,-2.616
220.041882992,0.0,1.456,-2.236,0.00391009,-2.616
220.449856997,0.0,1.456,-2.236,0.00391057,-2.61
220.837855816,0.0,1.456,-2.228,0.00391057,-2.61
221.241907835,0.0,1.456,-2.223,0.00391105,-2.61
221.64248991,0.0,1.456,-2.215,0.00391105,-2.61
222.048355818,0.0,1.456,-2.215,0.00391105,-2.61
222.457392931,0.0,1.456,-2.208,0.00391153,-2.61
222.841547012,0.0,1.456,-2.201,0.003912,-2.61
223.243232965,0.0,1.456,-2.193,0.003912,-2.61
223.645399809,0.0,1.456,-2.193,0.003912,-2.61
224.050666809,0.0,1.456,-2.188,0.00391248,-2.61
224.449778795,0.0,1.456,-2.18,0.00391248,-2.61
224.840410948,0.0,1.456,-2.174,0.00391296,-2.61
225.253320932,0.0,1.456,-2.174,0.00391296,-2.61
225.643054008,0.0,1.456,-2.166,0.00391343,-2.61
226.037104845,0.0,1.456,-2.159,0.00391343,-2.61
226.454902887,0.0,1.456,-2.151,0.00391343,-2.616
226.849883795,0.0,1.456,-2.151,0.00391391,-2.616
227.251973867,0.0,1.456,-2.145,0.00391391,-2.616
227.652246952,0.0,1.456,-2.138,0.00391439,-2.616
228.046513796,0.0,1.456,-2.131,0.00391439,-2.616
228.467689991,0.0,1.456,-2.131,0.00391439,-2.61
228.850631952,0.0,1.456,-2.123,0.00391439,-2.61
229.251715899,0.0,1.456,-2.117,0.00391486,-2.616
229.63141489,0.0,1.456,-2.11,0.00391534,-2.616
230.082103968,0.0,1.456,-2.11,0.00391534,-2.616
230.455031872,0.0,1.456,-2.102,0.00391534,-2.616
230.803933859,0.0,1.456,-2.097,0.00391534,-2.616
231.201479912,0.0,1.456,-2.097,0.00391582,-2.616
231.602499962,0.0,1.456,-2.088,0.00391629,-2.616
231.99721694,0.0,1.456,-2.083,0.00391677,-2.616
232.435218811,0.0,1.456,-2.074,0.00391677,-2.616
232.806433916,0.0,1.456,-2.068,0.00391725,-2.61
233.251304865,0.0,1.456,-2.068,0.00391772,-2.61
233.661794901,0.0,1.456,-2.06,0.00391772,-2.61
234.011278868,0.0,1.456,-2.054,0.00391772,-2.61
234.429215908,0.0,1.456,-2.054,0.00391772,-2.61
234.854580879,0.0,1.456,-2.046,0.0039182,-2.61
235.261900902,0.0,1.456,-2.04,0.0039182,-2.61
235.663033962,0.0,1.456,-2.032,0.00391868,-2.61
236.022387981,0.0,1.456,-2.032,0.00391868,-2.61
236.416598797,0.0,1.456,-2.026,0.00391868,-2.61
236.820105791,0.0,1.456,-2.017,0.00391868,-2.61
237.249341965,0.0,1.456,-2.012,0.00391915,-2.61
237.630518913,0.0,1.456,-2.012,0.00391963,-2.61
238.041768789,0.0,1.456,-2.004,0.00391963,-2.61
238.435081005,0.0,1.456,-1.996,0.00391963,-2.61
238.828030825,0.0,1.456,-1.99,0.00392011,-2.61
239.243674994,0.0,1.456,-1.99,0.00392058,-2.61
239.59026289,0.0,1.456,-1.982,0.00392058,-2.61
239.926196814,0.0,1.456,-1.977,0.00392106,-2.616
240.393804789,0.0,1.456,-1.969,0.00392106,-2.616
240.729324818,0.0,1.456,-1.969,0.00392106,-2.616
241.181705952,0.0,1.456,-1.963,0.00392154,-2.61
241.582260847,0.0,1.456,-1.955,0.00392154,-2.61
241.896301985,0.0,1.456,-1.948,0.00392202,-2.61
242.287374973,0.0,1.456,-1.948,0.00392202,-2.61
242.686980009,0.0,1.456,-1.94,0.00392202,-2.61
243.093449831,0.0,1.456,-1.935,0.00392249,-2.61
243.547834873,0.0,1.456,-1.927,0.00392297,-2.616
243.899402857,0.0,1.456,-1.927,0.00392297,-2.616
244.297504902,0.0,1.456,-1.921,0.00392297,-2.616
244.702067852,0.0,1.456,-1.912,0.00392345,-2.616
245.089897871,0.0,1.456,-1.907,0.00392392,-2.616
245.493690968,0.0,1.456,-1.907,0.0039244,-2.616
245.888863802,0.0,1.456,-1.9,0.0039244,-2.616
246.293066978,0.0,1.456,-1.892,0.0039244,-2.616
246.693524837,0.0,1.456,-1.886,0.00392488,-2.616
247.086920977,0.0,1.456,-1.886,0.00392535,-2.61
247.550709963,0.0,1.456,-1.877,0.00392535,-2.61
247.907804966,0.0,1.456,-1.871,0.00392535,-2.61
248.294534922,0.0,1.456,-1.863,0.00392583,-2.61
248.689236879,0.0,1.456,-1.863,0.00392583,-2.61
249.100780964,0.0,1.456,-1.857,0.00392631,-2.61
249.493858814,0.0,1.456,-1.849,0.00392631,-2.616
249.885092974,0.0,1.456,-1.849,0.00392631,-2.616
250.294162989,0.0,1.456,-1.843,0.00392678,-2.616
250.703308821,0.0,1.456,-1.835,0.00392726,-2.616
251.091865778,0.0,1.456,-1.83,0.00392774,-2.616
251.506234884,0.0,1.456,-1.83,0.00392774,-2.616
251.886884928,0.0,1.456,-1.821,0.00392774,-2.616
252.295731783,0.0,1.456,-1.816,0.00392821,-2.616
252.700664997,0.0,1.456,-1.807,0.00392869,-2.616
253.092625856,0.0,1.456,-1.801,0.00392869,-2.616
253.509126902,0.0,1.456,-1.801,0.00392869,-2.616
253.886313915,0.0,1.456,-1.794,0.00392917,-2.616
254.294447899,0.0,1.456,-1.786,0.00392917,-2.616
254.701120853,0.0,1.456,-1.786,0.00392964,-2.616
255.087990999,0.0,1.456,-1.781,0.00392964,-2.616
255.507813931,0.0,1.456,-1.772,0.00392964,-2.616
255.892584801,0.0,1.456,-1.766,0.00393012,-2.616
256.294118881,0.0,1.456,-1.766,0.0039306,-2.616
256.699685812,0.0,1.456,-1.758,0.00393108,-2.616
257.091500998,0.0,1.456,-1.752,0.00393108,-2.616
257.512356997,0.0,1.456,-1.744,0.00393108,-2.616
257.884033918,0.0,1.456,-1.738,0.00393108,-2.616
258.31931901,0.0,1.456,-1.738,0.00393155,-2.616
258.693849802,0.0,1.456,-1.729,0.00393203,-2.616
259.087270975,0.0,1.456,-1.723,0.00393203,-2.616
259.52043581,0.0,1.456,-1.723,0.00393251,-2.61
259.898525,0.0,1.456,-1.716,0.00393298,-2.61
260.329647779,0.0,1.456,-1.71,0.00393298,-2.61
260.69874692,0.0,1.456,-1.702,0.00393346,-2.61
261.103946924,0.0,1.456,-1.696,0.00393394,-2.61
261.513493776,0.0,1.456,-1.696,0.00393394,-2.61
261.90819478,0.0,1.456,-1.689,0.00393441,-2.616
262.312560797,0.0,1.456,-1.681,0.00393441,-2.616
262.719383001,0.0,1.456,-1.675,0.00393489,-2.616
263.112282991,0.0,1.456,-1.675,0.00393537,-2.616
263.513873816,0.0,1.456,-1.667,0.00393537,-2.616
263.904112816,0.0,1.456,-1.661,0.00393584,-2.616
264.32424593,0.0,1.456,-1.661,0.00393584,-2.616
264.710330963,0.0,1.456,-1.653,0.00393632,-2.616
265.122597933,0.0,1.456,-1.647,0.00393632,-2.622
265.5142138,0.0,1.456,-1.639,0.00393632,-2.622
265.91513896,0.0,1.456,-1.633,0.0039368,-2.622
266.32712388,0.0,1.456,-1.633,0.00393727,-2.622
266.721766949,0.0,1.456,-1.626,0.00393775,-2.622
267.112746,0.0,1.456,-1.619,0.00393775,-2.622
267.540381908,0.0,1.456,-1.611,0.00393775,-2.616
267.955924988,0.0,1.456,-1.611,0.00393823,-2.616
268.368182898,0.0,1.456,-1.605,0.0039387,-2.616
268.768155813,0.0,1.456,-1.597,0.0039387,-2.616
269.16284585,0.0,1.456,-1.591,0.0039387,-2.616
269.561227798,0.0,1.456,-1.583,0.00393918,-2.616
269.9578228,0.0,1.456,-1.583,0.00393966,-2.616
270.367524862,0.0,1.456,-1.576,0.00393966,-2.61
270.758677959,0.0,1.456,-1.57,0.00394014,-2.61
271.164314985,0.0,1.456,-1.57,0.00394061,-2.61
271.568084955,0.0,1.456,-1.562,0.00394109,-2.616
271.966176987,0.0,1.456,-1.556,0.00394109,-2.616
272.368341923,0.0,1.456,-1.547,0.00394157,-2.616
272.761271,0.0,1.456,-1.547,0.00394204,-2.616
273.159987926,0.0,1.456,-1.542,0.00394204,-2.616
273.519309998,0.0,1.456,-1.534,0.00394204,-2.616
273.943922997,0.0,1.456,-1.534,0.00394252,-2.616
274.389006853,0.0,1.456,-1.528,0.003943,-2.616
274.757136822,0.0,1.456,-1.52,0.003943,-2.616
275.160391808,0.0,1.456,-1.514,0.003943,-2.616
275.538119793,0.0,1.456,-1.506,0.00394347,-2.622
275.954316854,0.0,1.456,-1.506,0.00394395,-2.622
276.385321856,0.0,1.456,-1.501,0.00394443,-2.616
276.788686991,0.0,1.456,-1.492,0.00394443,-2.616
277.178676844,0.0,1.456,-1.486,0.0039449,-2.622
277.702466965,0.0,1.456,-1.479,0.00394538,-2.616
278.069141865,0.0,1.456,-1.479,0.00394538,-2.616
278.512316942,0.0,1.456,-1.471,0.00394586,-2.616
278.904035807,0.0,1.456,-1.466,0.00394633,-2.616
279.322613955,0.0,1.456,-1.457,0.00394633,-2.616
279.719603777,0.0,1.456,-1.457,0.00394681,-2.616
280.124036789,0.0,1.456,-1.451,0.00394729,-2.616
280.536423922,0.0,1.456,-1.443,0.00394776,-2.616
280.965621948,0.0,1.456,-1.436,0.00394776,-2.616
281.375536919,0.0,1.456,-1.436,0.00394824,-2.616
281.766680002,0.0,1.456,-1.428,0.00394824,-2.616
282.171762943,0.0,1.456,-1.423,0.00394872,-2.616
282.5298419,0.0,1.456,-1.414,0.00394872,-2.616
282.92434001,0.0,1.456,-1.414,0.0039492,-2.616
283.324453831,0.0,1.456,-1.408,0.00394967,-2.616
283.730539799,0.0,1.456,-1.4,0.00394967,-2.616
284.1172719,0.0,1.456,-1.394,0.00394967,-2.616
284.53437686,0.0,1.456,-1.394,0.00395015,-2.616
284.965006828,0.0,1.456,-1.387,0.00395063,-2.622
285.374456882,0.0,1.456,-1.381,0.0039511,-2.622
285.77726078,0.0,1.456,-1.374,0.0039511,-2.622
286.134805918,0.0,1.456,-1.366,0.00395158,-2.622
286.550350904,0.0,1.456,-1.366,0.00395206,-2.622
286.97526288,0.0,1.456,-1.361,0.00395206,-2.622
287.398205996,0.0,1.456,-1.352,0.00395253,-2.616
287.808198929,0.0,1.456,-1.346,0.00395301,-2.616
288.190105915,0.0,1.456,-1.346,0.00395301,-2.616
288.581703901,0.0,1.456,-1.337,0.00395349,-2.616
288.990347862,0.0,1.456,-1.333,0.00395396,-2.616
289.433990955,0.0,1.456,-1.324,0.00395396,-2.616
289.828891993,0.0,1.456,-1.318,0.00395444,-2.616
290.24460578,0.0,1.456,-1.318,0.00395492,-2.616
290.641243935,0.0,1.456,-1.311,0.00395492,-2.616
291.04852581,0.0,1.456,-1.304,0.00395539,-2.616
291.448159933,0.0,1.456,-1.297,0.00395539,-2.616
291.837039948,0.0,1.456,-1.297,0.00395587,-2.622
292.242179871,0.0,1.456,-1.291,0.00395587,-2.616
292.651806831,0.0,1.456,-1.283,0.00395635,-2.622
293.041810989,0.0,1.456,-1.277,0.00395635,-2.622
293.443941832,0.0,1.456,-1.277,0.00395682,-2.622
293.836783886,0.0,1.456,-1.27,0.0039573,-2.622
294.244444847,0.0,1.456,-1.261,0.0039573,-2.622
294.643377781,0.0,1.456,-1.256,0.00395778,-2.622
295.039517879,0.0,1.456,-1.256,0.00395826,-2.622
295.446046829,0.0,1.456,-1.247,0.00395873,-2.622
295.839655876,0.0,1.456,-1.242,0.00395873,-2.622
296.196239948,0.0,1.456,-1.242,0.00395921,-2.622
296.61244297,0.0,1.456,-1.233,0.00395969,-2.616
297.010463953,0.0,1.456,-1.227,0.00395969,-2.616
297.422881842,0.0,1.456,-1.219,0.00396016,-2.616
297.853482962,0.0,1.456,-1.219,0.00396064,-2.616
298.242800951,0.0,1.456,-1.214,0.00396112,-2.616
298.639083862,0.0,1.456,-1.206,0.00396159,-2.616
299.039413929,0.0,1.456,-1.2,0.00396207,-2.616
299.443494797,0.0,1.456,-1.2,0.00396207,-2.616
299.835759878,0.0,1.456,-1.192,0.00396207,-2.622
300.241064787,0.0,1.456,-1.186,0.00396255,-2.622
300.638702869,0.0,1.456,-1.177,0.00396302,-2.622
301.035580873,0.0,1.456,-1.177,0.00396302,-2.622
301.455838919,0.0,1.456,-1.171,0.0039635,-2.622
301.834199905,0.0,1.456,-1.165,0.00396398,-2.622
302.259193897,0.0,1.456,-1.157,0.00396445,-2.622
302.653244972,0.0,1.456,-1.151,0.00396493,-2.622
303.086135864,0.0,1.456,-1.151,0.00396541,-2.622
303.495136976,0.0,1.456,-1.143,0.00396541,-2.622
303.883498907,0.0,1.456,-1.137,0.00396588,-2.616
304.342405796,0.0,1.456,-1.137,0.00396636,-2.622
304.736228943,0.0,1.456,-1.128,0.00396636,-2.616
305.13696599,0.0,1.456,-1.123,0.00396731,-2.616
305.547618866,0.0,1.456,-1.115,0.00396731,-2.616
305.935068846,0.0,1.456,-1.109,0.00396779,-2.616
306.345049858,0.0,1.456,-1.109,0.00396827,-2.616
306.738112926,0.0,1.456,-1.101,0.00396875,-2.616
307.141992807,0.0,1.456,-1.095,0.00396875,-2.616
307.599670887,0.0,1.456,-1.087,0.00396922,-2.616
307.948052883,0.0,1.456,-1.087,0.0039697,-2.616
308.356819868,0.0,1.456,-1.081,0.0039697,-2.616
308.752273798,0.0,1.456,-1.073,0.00397018,-2.622
309.152478933,0.0,1.456,-1.067,0.00397065,-2.622
309.557402849,0.0,1.456,-1.067,0.00397113,-2.622
309.943445921,0.0,1.456,-1.06,0.00397161,-2.622
310.359143972,0.0,1.456,-1.053,0.00397208,-2.622
310.750109911,0.0,1.456,-1.046,0.00397208,-2.622
311.198725939,0.0,1.456,-1.046,0.00397256,-2.622
311.575401783,0.0,1.456,-1.037,0.00397304,-2.622
312.016155958,0.0,1.456,-1.032,0.00397351,-2.622
312.434852839,0.0,1.456,-1.024,0.00397399,-2.622
312.823994875,0.0,1.456,-1.024,0.00397399,-2.616
313.230221987,0.0,1.456,-1.018,0.00397447,-2.616
313.598032951,0.0,1.456,-1.01,0.00397494,-2.616
314.027503967,0.0,1.456,-1.005,0.00397542,-2.616
314.434628963,0.0,1.456,-1.005,0.00397542,-2.616
314.840373993,0.0,1.456,-0.996,0.0039759,-2.616
315.286432981,0.0,1.456,-0.991,0.00397637,-2.622
315.63694191,0.0,1.456,-0.982,0.00397685,-2.622
316.025146008,0.0,1.456,-0.982,0.00397733,-2.622
316.434646845,0.0,1.456,-0.976,0.00397781,-2.622
316.791904926,0.0,1.456,-0.968,0.00397828,-2.622
317.241517782,0.0,1.456,-0.962,0.00397876,-2.622
317.677704811,0.0,1.456,-0.956,0.00397876,-2.622
318.08148694,0.0,1.456,-0.956,0.00397924,-2.622
318.498660803,0.0,1.456,-0.948,0.00397971,-2.622
318.921725988,0.0,1.456,-0.942,0.00398019,-2.622
319.332201004,0.0,1.456,-0.934,0.00398067,-2.622
319.731234789,0.0,1.456,-0.928,0.00398114,-2.622
320.132422924,0.0,1.456,-0.928,0.0039821,-2.622
320.533231974,0.0,1.456,-0.92,0.0039821,-2.622
320.927201986,0.0,1.456,-0.913,0.00398257,-2.622
321.336239815,0.0,1.456,-0.906,0.00398305,-2.622
321.731370926,0.0,1.456,-0.906,0.00398353,-2.622
322.12946701,0.0,1.456,-0.899,0.003984,-2.622
322.536327839,0.0,1.456,-0.892,0.003984,-2.622
322.922610998,0.0,1.456,-0.887,0.00398448,-2.622
323.332848787,0.0,1.456,-0.887,0.00398496,-2.622
323.72831893,0.0,1.456,-0.878,0.00398543,-2.622
324.131470919,0.0,1.456,-0.872,0.00398591,-2.622
324.534040928,0.0,1.456,-0.864,0.00398639,-2.622
324.923667908,0.0,1.456,-0.864,0.00398687,-2.622
325.345181942,0.0,1.456,-0.858,0.00398734,-2.622
325.726161957,0.0,1.456,-0.851,0.00398734,-2.622
326.079783916,0.0,1.456,-0.851,0.00398782,-2.628
326.442306995,0.0,1.456,-0.844,0.0039883,-2.628
326.776825905,0.0,1.456,-0.838,0.0039883,-2.622
327.155870914,0.0,1.456,-0.838,0.00398877,-2.622
327.549980879,0.0,1.456,-0.83,0.00398973,-2.622
327.945504904,0.0,1.456,-0.824,0.00398973,-2.622
328.363512993,0.0,1.456,-0.816,0.00399068,-2.622
328.745087862,0.0,1.456,-0.816,0.00399068,-2.622
329.187810898,0.0,1.456,-0.81,0.00399116,-2.622
329.559063911,0.0,1.456,-0.803,0.00399163,-2.622
329.944580793,0.0,1.456,-0.796,0.00399211,-2.622
330.352720976,0.0,1.456,-0.796,0.00399259,-2.622
330.732560873,0.0,1.456,-0.789,0.00399306,-2.622
331.163604975,0.0,1.456,-0.782,0.00399354,-2.622
331.555879831,0.0,1.456,-0.775,0.00399402,-2.622
331.933818817,0.0,1.456,-0.775,0.00399449,-2.622
332.459233999,0.0,1.456,-0.769,0.00399497,-2.628
332.893519878,0.0,1.456,-0.76,0.00399545,-2.622
333.239055872,0.0,1.456,-0.754,0.00399593,-2.622
333.552818775,0.0,1.456,-0.754,0.0039964,-2.622
334.109239817,0.0,1.456,-0.748,0.00399736,-2.622
334.443133831,0.0,1.456,-0.739,0.00399736,-2.622
334.749833822,0.0,1.456,-0.734,0.00399783,-2.622
335.146715879,0.0,1.456,-0.734,0.00399831,-2.622
335.562217951,0.0,1.456,-0.725,0.00399879,-2.622
335.946160793,0.0,1.456,-0.72,0.00399974,-2.628
336.331270933,0.0,1.456,-0.711,0.00399974,-2.628
336.739973783,0.0,1.456,-0.711,0.00400069,-2.628
337.193061829,0.0,1.456,-0.706,0.00400069,-2.628
337.590559006,0.0,1.456,-0.698,0.00400165,-2.628
337.977885962,0.0,1.457,-0.692,0.00400165,-2.628
338.400685787,0.0,1.457,-0.684,0.00400212,-2.628
338.779456854,0.0,1.457,-0.684,0.00400308,-2.622
339.191474915,0.0,1.456,-0.678,0.00400308,-2.622
339.58041501,0.0,1.456,-0.67,0.00400403,-2.622
339.97714901,0.0,1.456,-0.665,0.00400451,-2.622
340.393665791,0.0,1.456,-0.665,0.00400499,-2.622
340.780317783,0.0,1.456,-0.657,0.00400546,-2.622
341.200766802,0.0,1.456,-0.65,0.00400642,-2.628
341.594745874,0.0,1.456,-0.643,0.00400642,-2.628
341.989638805,0.0,1.456,-0.643,0.00400689,-2.628
342.397807837,0.0,1.456,-0.636,0.00400737,-2.628
342.791827917,0.0,1.456,-0.63,0.00400832,-2.628
343.189926863,0.0,1.456,-0.621,0.0040088,-2.628
343.589799881,0.0,1.456,-0.621,0.00400975,-2.628
344.034993887,0.0,1.456,-0.615,0.00400975,-2.628
344.447034836,0.0,1.456,-0.608,0.00401071,-2.622
344.802851915,0.0,1.457,-0.603,0.00401071,-2.622
345.193257809,0.0,1.456,-0.603,0.00401118,-2.622
345.593671799,0.0,1.457,-0.594,0.00401166,-2.622
345.993219852,0.0,1.457,-0.588,0.00401261,-2.622
346.392946005,0.0,1.457,-0.58,0.00401309,-2.622
346.735221863,0.0,1.457,-0.58,0.00401405,-2.622
347.160441875,0.0,1.457,-0.575,0.00401405,-2.622
347.60738492,0.0,1.457,-0.567,0.004015,-2.628
347.993372917,0.0,1.457,-0.561,0.00401548,-2.628
348.349541903,0.0,1.457,-0.561,0.00401643,-2.628
348.761740923,0.0,1.457,-0.552,0.00401643,-2.628
349.188831806,0.0,1.457,-0.546,0.00401738,-2.628
349.590130806,0.0,1.457,-0.546,0.00401738,-2.622
349.982593775,0.0,1.457,-0.54,0.00401834,-2.622
350.41247201,0.0,1.457,-0.533,0.00401881,-2.622
350.79386878,0.0,1.457,-0.526,0.00401977,-2.622
351.141675949,0.0,1.457,-0.526,0.00401977,-2.628
351.612771988,0.0,1.457,-0.518,0.00402072,-2.628
352.018427849,0.0,1.457,-0.512,0.0040212,-2.628
352.436000824,0.0,1.457,-0.505,0.00402167,-2.628
352.863919973,0.0,1.457,-0.499,0.00402263,-2.628
353.27587986,0.0,1.457,-0.499,0.0040231,-2.628
353.690823793,0.0,1.457,-0.491,0.00402406,-2.628
354.065199852,0.0,1.457,-0.484,0.00402406,-2.628
354.476636887,0.0,1.457,-0.477,0.00402501,-2.628
354.862873793,0.0,1.457,-0.477,0.00402549,-2.628
355.277154922,0.0,1.457,-0.471,0.00402597,-2.628
355.67514801,0.0,1.457,-0.463,0.00402692,-2.628
356.066211939,0.0,1.457,-0.457,0.0040274,-2.628
356.477283955,0.0,1.457,-0.457,0.00402835,-2.628
356.871587992,0.0,1.457,-0.45,0.00402883,-2.628
357.27410078,0.0,1.457,-0.444,0.0040293,-2.628
357.715947866,0.0,1.457,-0.437,0.00403026,-2.628
358.070528984,0.0,1.457,-0.437,0.00403121,-2.628
358.471462011,0.0,1.457,-0.429,0.00403169,-2.628
358.877337933,0.0,1.457,-0.424,0.00403216,-2.628
359.293522835,0.0,1.457,-0.415,0.00403264,-2.628
359.694251776,0.0,1.457,-0.415,0.0040336,-2.628
360.075594902,0.0,1.457,-0.409,0.00403407,-2.628
360.49434185,0.0,1.457,-0.402,0.00403503,-2.628
360.876281977,0.0,1.457,-0.397,0.0040355,-2.628
361.280306816,0.0,1.457,-0.397,0.00403598,-2.634
361.701778889,0.0,1.457,-0.388,0.00403693,-2.628
362.138171911,0.0,1.457,-0.382,0.00403741,-2.628
362.539997816,0.0,1.457,-0.375,0.00403836,-2.628
362.895262003,0.0,1.457,-0.375,0.00403884,-2.628
363.294828892,0.0,1.457,-0.369,0.00403932,-2.628
363.687663794,0.0,1.457,-0.361,0.00404027,-2.628
364.101764917,0.0,1.457,-0.355,0.00404075,-2.628
364.509249926,0.0,1.457,-0.355,0.0040417,-2.628
364.895799875,0.0,1.457,-0.347,0.00404266,-2.634
365.305952787,0.0,1.457,-0.341,0.00404313,-2.628
365.710063934,0.0,1.457,-0.334,0.00404409,-2.628
366.112262964,0.0,1.457,-0.334,0.00404456,-2.628
366.52688098,0.0,1.457,-0.327,0.00404504,-2.628
366.833153963,0.0,1.457,-0.321,0.00404599,-2.628
367.241631985,0.0,1.457,-0.321,0.00404647,-2.628
367.62319684,0.0,1.457,-0.313,0.00404742,-2.628
368.036697865,0.0,1.457,-0.308,0.00404838,-2.628
368.427388906,0.0,1.457,-0.3,0.00404933,-2.628
368.838207006,0.0,1.457,-0.3,0.00404981,-2.634
369.330003977,0.0,1.457,-0.294,0.00405076,-2.634
369.716623783,0.0,1.457,-0.285,0.00405172,-2.628
370.116628885,0.0,1.457,-0.279,0.00405267,-2.628
