Time (s),Dummy,temp (K),Field (kG),Voltage (V),phase
0,0.0,1.439,-5.0,0.000346275,-2.232
0.432116985321,0.0,1.439,-5.0,0.000346305,-2.232
0.819558858871,0.0,1.439,-5.0,0.000346335,-2.238
1.26907396317,0.0,1.439,-5.0,0.000346394,-2.238
1.6186850071,0.0,1.439,-5.0,0.000346394,-2.238
2.03983592987,0.0,1.439,-5.0,0.000346364,-2.238
2.4885020256,0.0,1.439,-5.0,0.000346275,-2.244
2.87411594391,0.0,1.439,-5.0,0.000346305,-2.25
3.26565885544,0.0,1.439,-5.0,0.000346454,-2.238
3.66510891914,0.0,1.439,-5.0,0.000346543,-2.232
4.06030893326,0.0,1.439,-5.0,0.000346543,-2.226
4.4699048996,0.0,1.439,-5.0,0.000346573,-2.208
4.85933899879,0.0,1.439,-5.0,0.000346633,-2.214
5.26460599899,0.0,1.439,-5.0,0.000346573,-2.214
5.66514492035,0.0,1.439,-5.0,0.000346454,-2.208
6.11704993248,0.0,1.439,-5.0,0.000346454,-2.22
6.52289485931,0.0,1.439,-4.994,0.000346454,-2.214
6.91490197182,0.0,1.439,-4.994,0.000346454,-2.208
7.33108782768,0.0,1.439,-4.988,0.000346513,-2.214
7.71830201149,0.0,1.439,-4.981,0.000346603,-2.214
8.11602401733,0.0,1.439,-4.976,0.000346722,-2.232
8.52187895775,0.0,1.439,-4.976,0.000346722,-2.256
8.9103679657,0.0,1.439,-4.968,0.000346692,-2.262
9.31860780716,0.0,1.439,-4.963,0.000346603,-2.268
9.71634602547,0.0,1.439,-4.955,0.000346543,-2.28
10.1224589348,0.0,1.439,-4.955,0.000346543,-2.268
10.5219488144,0.0,1.439,-4.95,0.000346603,-2.244
10.9213249683,0.0,1.439,-4.943,0.000346603,-2.22
11.3181118965,0.0,1.439,-4.938,0.000346394,-2.208
11.7164800167,0.0,1.439,-4.938,0.000346186,-2.214
12.1111860275,0.0,1.439,-4.93,0.000346215,-2.226
12.5193698406,0.0,1.439,-4.925,0.000346364,-2.208
12.9304950237,0.0,1.439,-4.917,0.000346513,-2.184
13.3289108276,0.0,1.439,-4.917,0.000346454,-2.19
13.726998806,0.0,1.439,-4.911,0.000346305,-2.22
14.1445150375,0.0,1.439,-4.904,0.000346305,-2.256
14.5214350224,0.0,1.439,-4.898,0.000346275,-2.256
14.9508550167,0.0,1.439,-4.898,0.000346275,-2.238
15.3509168625,0.0,1.439,-4.891,0.000346335,-2.238
15.747043848,0.0,1.439,-4.885,0.000346394,-2.238
16.143340826,0.0,1.439,-4.878,0.000346424,-2.244
16.551710844,0.0,1.439,-4.878,0.000346484,-2.262
16.9871029854,0.0,1.439,-4.871,0.000346513,-2.274
17.4017410278,0.0,1.439,-4.865,0.000346454,-2.268
17.815707922,0.0,1.439,-4.858,0.000346335,-2.268
18.267980814,0.0,1.439,-4.851,0.000346305,-2.268
18.6418709755,0.0,1.439,-4.851,0.000346305,-2.274
18.9591319561,0.0,1.439,-4.845,0.000346335,-2.262
19.3576769829,0.0,1.439,-4.838,0.000346394,-2.262
19.753139019,0.0,1.439,-4.838,0.000346305,-2.262
20.2369289398,0.0,1.439,-4.83,0.000346186,-2.238
20.5600810051,0.0,1.439,-4.824,0.000346275,-2.226
20.9563128948,0.0,1.439,-4.816,0.000346275,-2.214
21.4130969048,0.0,1.439,-4.816,0.000346186,-2.19
21.8062050343,0.0,1.439,-4.81,0.000345977,-2.166
22.2018938065,0.0,1.439,-4.803,0.000345977,-2.142
22.6133680344,0.0,1.439,-4.796,0.000345977,-2.166
22.9999248981,0.0,1.439,-4.796,0.000345977,-2.19
23.415375948,0.0,1.439,-4.79,0.000346007,-2.208
23.8629879951,0.0,1.439,-4.782,0.000345977,-2.214
24.2641320229,0.0,1.439,-4.776,0.000345947,-2.22
24.664247036,0.0,1.439,-4.776,0.000345917,-2.226
25.0605969429,0.0,1.439,-4.768,0.000345947,-2.226
25.4272198677,0.0,1.439,-4.763,0.000345917,-2.22
25.8615059853,0.0,1.439,-4.755,0.000345917,-2.232
26.2648789883,0.0,1.439,-4.755,0.000345917,-2.232
26.6655960083,0.0,1.439,-4.748,0.000345888,-2.232
27.0122709274,0.0,1.439,-4.741,0.000345798,-2.232
27.4261579514,0.0,1.439,-4.734,0.000345739,-2.244
27.8111929893,0.0,1.439,-4.734,0.000345709,-2.238
28.2198729515,0.0,1.439,-4.727,0.000345679,-2.232
28.6212749481,0.0,1.439,-4.721,0.000345679,-2.232
28.9789168835,0.0,1.439,-4.713,0.000345679,-2.238
29.479323864,0.0,1.439,-4.707,0.000345649,-2.238
29.8765439987,0.0,1.439,-4.707,0.00034559,-2.238
30.2904789448,0.0,1.439,-4.699,0.0003455,-2.244
30.6411240101,0.0,1.439,-4.693,0.000345441,-2.256
31.0241558552,0.0,1.439,-4.686,0.000345441,-2.25
31.4918780327,0.0,1.439,-4.686,0.00034547,-2.244
31.8751988411,0.0,1.439,-4.678,0.0003455,-2.238
32.2766029835,0.0,1.439,-4.672,0.00034547,-2.238
32.6281919479,0.0,1.439,-4.664,0.000345411,-2.244
33.0177500248,0.0,1.439,-4.664,0.000345351,-2.232
33.4344339371,0.0,1.439,-4.658,0.000345321,-2.232
33.8253719807,0.0,1.439,-4.65,0.000345232,-2.238
34.2294700146,0.0,1.439,-4.644,0.000345202,-2.238
34.6285989285,0.0,1.439,-4.644,0.000345202,-2.232
35.0168979168,0.0,1.439,-4.636,0.000345172,-2.232
35.5132248402,0.0,1.439,-4.63,0.000345172,-2.232
35.9172358513,0.0,1.439,-4.622,0.000345172,-2.232
36.2750139236,0.0,1.439,-4.622,0.000345172,-2.232
36.6754028797,0.0,1.439,-4.616,0.000345083,-2.226
37.0242259502,0.0,1.439,-4.607,0.000345023,-2.226
37.5006968975,0.0,1.439,-4.602,0.000344994,-2.238
37.9173908234,0.0,1.439,-4.602,0.000344994,-2.25
38.3269398212,0.0,1.439,-4.594,0.000344934,-2.238
38.7217259407,0.0,1.439,-4.587,0.000344904,-2.238
39.1212890148,0.0,1.439,-4.58,0.000344845,-2.244
39.527930975,0.0,1.439,-4.58,0.000344785,-2.238
39.876044035,0.0,1.439,-4.573,0.000344755,-2.22
40.2906758785,0.0,1.439,-4.567,0.000344725,-2.214
40.6774828434,0.0,1.439,-4.567,0.000344696,-2.22
41.0191748142,0.0,1.439,-4.559,0.000344606,-2.232
41.4920239449,0.0,1.439,-4.553,0.000344517,-2.238
41.918820858,0.0,1.439,-4.545,0.000344487,-2.238
42.3261599541,0.0,1.439,-4.538,0.000344427,-2.238
42.753125906,0.0,1.439,-4.538,0.000344398,-2.238
43.1159520149,0.0,1.439,-4.531,0.000344427,-2.256
43.527173996,0.0,1.439,-4.524,0.000344457,-2.268
43.9463589191,0.0,1.439,-4.516,0.000344368,-2.256
44.3561730385,0.0,1.439,-4.516,0.000344308,-2.238
44.7520849705,0.0,1.439,-4.511,0.000344278,-2.232
45.1524589062,0.0,1.439,-4.503,0.000344308,-2.232
45.5139839649,0.0,1.439,-4.496,0.000344457,-2.244
45.9710068703,0.0,1.439,-4.496,0.000344457,-2.256
46.3107559681,0.0,1.439,-4.489,0.000344427,-2.256
46.7384319305,0.0,1.439,-4.482,0.000344368,-2.25
47.1048779488,0.0,1.439,-4.475,0.000344338,-2.256
47.562458992,0.0,1.439,-4.475,0.000344278,-2.25
47.9506900311,0.0,1.439,-4.467,0.000344189,-2.244
48.3560118675,0.0,1.439,-4.461,0.00034404,-2.25
48.7516589165,0.0,1.439,-4.453,0.00034395,-2.25
49.1561579704,0.0,1.439,-4.453,0.000343891,-2.244
49.5578408241,0.0,1.439,-4.447,0.000343861,-2.244
49.9474618435,0.0,1.439,-4.439,0.000343831,-2.244
50.3713710308,0.0,1.439,-4.433,0.000343891,-2.244
50.752161026,0.0,1.439,-4.433,0.00034395,-2.25
51.1676800251,0.0,1.439,-4.425,0.000343891,-2.238
51.5563628674,0.0,1.439,-4.419,0.000343861,-2.244
51.9148819447,0.0,1.439,-4.411,0.000343861,-2.262
52.2578058243,0.0,1.439,-4.411,0.000343801,-2.268
52.6708109379,0.0,1.439,-4.404,0.000343712,-2.256
53.0216839314,0.0,1.439,-4.397,0.000343712,-2.256
53.4178240299,0.0,1.439,-4.39,0.000343742,-2.256
53.8131599426,0.0,1.439,-4.39,0.000343772,-2.256
54.2136108875,0.0,1.439,-4.383,0.000343742,-2.256
54.6170668602,0.0,1.439,-4.376,0.000343623,-2.25
55.0090780258,0.0,1.439,-4.369,0.000343533,-2.256
55.4176208973,0.0,1.439,-4.369,0.000343444,-2.244
55.80991292,0.0,1.439,-4.361,0.000343295,-2.238
56.2152109146,0.0,1.439,-4.356,0.000343235,-2.232
56.615983963,0.0,1.439,-4.348,0.000343295,-2.238
57.0089559555,0.0,1.439,-4.348,0.000343325,-2.238
57.4088969231,0.0,1.439,-4.342,0.000343295,-2.232
57.8049190044,0.0,1.439,-4.333,0.000343265,-2.244
58.20190382,0.0,1.439,-4.333,0.000343176,-2.244
58.6056339741,0.0,1.439,-4.327,0.000343146,-2.238
59.009732008,0.0,1.439,-4.319,0.000343086,-2.238
59.4246988297,0.0,1.439,-4.313,0.000343056,-2.238
59.80418396,0.0,1.439,-4.305,0.000343027,-2.232
60.2152459621,0.0,1.439,-4.305,0.000342997,-2.238
60.6043069363,0.0,1.439,-4.299,0.000342937,-2.244
60.9537279606,0.0,1.439,-4.292,0.000342937,-2.244
61.3203918934,0.0,1.439,-4.292,0.000342907,-2.238
61.6335308552,0.0,1.439,-4.285,0.000342818,-2.232
62.1216650009,0.0,1.439,-4.278,0.000342788,-2.238
62.5561618805,0.0,1.439,-4.271,0.000342758,-2.238
62.9463088512,0.0,1.439,-4.271,0.000342788,-2.232
63.3684728146,0.0,1.439,-4.264,0.000342848,-2.256
63.7508518696,0.0,1.439,-4.256,0.000342907,-2.244
64.117208004,0.0,1.439,-4.249,0.000342937,-2.244
64.5796499252,0.0,1.439,-4.249,0.000342788,-2.244
64.9967598915,0.0,1.439,-4.242,0.000342669,-2.232
65.4091959,0.0,1.439,-4.236,0.00034258,-2.214
65.8003649712,0.0,1.439,-4.228,0.00034255,-2.208
66.2163460255,0.0,1.439,-4.228,0.00034252,-2.214
66.5640528202,0.0,1.439,-4.222,0.00034255,-2.238
66.9766910076,0.0,1.439,-4.214,0.00034255,-2.25
67.4337859154,0.0,1.439,-4.208,0.000342431,-2.232
67.8164918423,0.0,1.439,-4.208,0.000342282,-2.214
68.2012019157,0.0,1.439,-4.201,0.000342252,-2.226
68.6045479774,0.0,1.439,-4.193,0.000342252,-2.226
69.0177249908,0.0,1.439,-4.185,0.000342222,-2.232
69.4262259007,0.0,1.439,-4.185,0.000342222,-2.244
69.8482429981,0.0,1.439,-4.179,0.000342222,-2.244
70.210780859,0.0,1.439,-4.173,0.000342192,-2.238
70.6262378693,0.0,1.439,-4.165,0.000342043,-2.22
70.9656839371,0.0,1.439,-4.165,0.000341954,-2.214
71.4058139324,0.0,1.439,-4.158,0.000342103,-2.208
71.8217189312,0.0,1.439,-4.151,0.000342162,-2.208
72.2353169918,0.0,1.439,-4.144,0.000342162,-2.202
72.6236259937,0.0,1.439,-4.144,0.000342133,-2.208
72.9741070271,0.0,1.439,-4.137,0.000342103,-2.226
73.4213008881,0.0,1.439,-4.131,0.000342013,-2.232
73.8202388287,0.0,1.439,-4.121,0.000341924,-2.214
74.2455208302,0.0,1.439,-4.121,0.000341894,-2.19
74.6235439777,0.0,1.439,-4.115,0.000341835,-2.196
75.0171408653,0.0,1.439,-4.108,0.000341835,-2.196
75.3937869072,0.0,1.439,-4.102,0.000341805,-2.196
75.7975738049,0.0,1.439,-4.102,0.000341775,-2.196
76.2636258602,0.0,1.439,-4.094,0.000341715,-2.208
76.6722369194,0.0,1.439,-4.088,0.000341685,-2.208
77.0744609833,0.0,1.439,-4.079,0.000341626,-2.208
77.4884159565,0.0,1.439,-4.073,0.000341626,-2.214
77.8878819942,0.0,1.439,-4.073,0.000341685,-2.238
78.2932448387,0.0,1.439,-4.067,0.000341745,-2.244
78.6581778526,0.0,1.439,-4.06,0.000341894,-2.226
79.0786509514,0.0,1.439,-4.053,0.000341894,-2.226
79.4972238541,0.0,1.439,-4.053,0.000341775,-2.22
79.8825788498,0.0,1.439,-4.045,0.000341626,-2.214
80.2981979847,0.0,1.439,-4.039,0.000341536,-2.226
80.6818349361,0.0,1.439,-4.031,0.000341536,-2.238
81.0831968784,0.0,1.439,-4.031,0.000341477,-2.244
81.4947879314,0.0,1.439,-4.025,0.000341358,-2.244
81.8830778599,0.0,1.439,-4.017,0.000341268,-2.25
82.2976000309,0.0,1.439,-4.01,0.000341209,-2.256
82.6819109917,0.0,1.439,-4.01,0.000341179,-2.262
83.0810348988,0.0,1.439,-4.002,0.000341119,-2.262
83.5056958199,0.0,1.439,-3.996,0.000341089,-2.25
83.8792779446,0.0,1.439,-3.989,0.000341149,-2.238
84.296038866,0.0,1.439,-3.989,0.000341089,-2.238
84.6982519627,0.0,1.439,-3.982,0.00034106,-2.25
85.0781958103,0.0,1.439,-3.974,0.000341,-2.25
85.4865159988,0.0,1.439,-3.968,0.00034097,-2.244
85.8819348812,0.0,1.439,-3.968,0.00034097,-2.244
86.3146829605,0.0,1.439,-3.961,0.000341,-2.226
86.6863288879,0.0,1.439,-3.954,0.000341,-2.208
87.1055619717,0.0,1.439,-3.954,0.00034097,-2.208
87.4955990314,0.0,1.439,-3.947,0.000340911,-2.22
87.8792829514,0.0,1.439,-3.939,0.000340881,-2.226
88.3008069992,0.0,1.439,-3.933,0.000340851,-2.226
88.6839659214,0.0,1.439,-3.925,0.000340851,-2.226
89.0999410152,0.0,1.439,-3.925,0.000340821,-2.232
89.4983899593,0.0,1.439,-3.919,0.000340791,-2.244
89.877286911,0.0,1.439,-3.91,0.000340762,-2.25
90.3131189346,0.0,1.439,-3.91,0.000340702,-2.25
90.6839790344,0.0,1.439,-3.904,0.000340672,-2.25
91.0941300392,0.0,1.439,-3.897,0.000340642,-2.256
91.4550418854,0.0,1.439,-3.891,0.000340613,-2.244
91.9285228252,0.0,1.439,-3.883,0.000340553,-2.244
92.3152279854,0.0,1.439,-3.883,0.000340493,-2.238
92.6874229908,0.0,1.439,-3.877,0.000340464,-2.238
93.1143438816,0.0,1.439,-3.869,0.000340374,-2.232
93.4996960163,0.0,1.439,-3.862,0.000340315,-2.232
93.877218008,0.0,1.439,-3.862,0.000340285,-2.232
94.3153548241,0.0,1.439,-3.855,0.000340315,-2.238
94.6871988773,0.0,1.439,-3.849,0.000340255,-2.238
95.1065518856,0.0,1.439,-3.849,0.000340195,-2.226
95.5018420219,0.0,1.439,-3.841,0.000340136,-2.232
95.8899869919,0.0,1.439,-3.834,0.000340046,-2.226
96.283880949,0.0,1.439,-3.827,0.000339927,-2.214
96.7389678955,0.0,1.439,-3.819,0.000339987,-2.202
97.1133890152,0.0,1.439,-3.819,0.000340076,-2.202
97.5291240215,0.0,1.439,-3.813,0.000340076,-2.208
97.9090669155,0.0,1.439,-3.806,0.000339987,-2.22
98.3409290314,0.0,1.439,-3.8,0.000339897,-2.22
98.712157011,0.0,1.439,-3.791,0.000339868,-2.22
99.1223599911,0.0,1.439,-3.791,0.000339868,-2.226
99.4838340282,0.0,1.439,-3.786,0.000339868,-2.232
100.007998943,0.0,1.439,-3.777,0.000339808,-2.226
100.342972994,0.0,1.439,-3.777,0.000339778,-2.22
100.740909815,0.0,1.439,-3.771,0.000339808,-2.22
101.213086843,0.0,1.439,-3.762,0.000339838,-2.22
101.545603991,0.0,1.439,-3.757,0.000339719,-2.226
101.938071012,0.0,1.439,-3.757,0.000339659,-2.226
102.373917818,0.0,1.439,-3.749,0.000339629,-2.22
102.740697861,0.0,1.439,-3.742,0.000339629,-2.22
103.169077873,0.0,1.439,-3.735,0.00033957,-2.208
103.544798851,0.0,1.439,-3.728,0.00033951,-2.208
104.008229017,0.0,1.439,-3.728,0.000339421,-2.208
104.470038891,0.0,1.439,-3.722,0.000339391,-2.226
104.857209921,0.0,1.439,-3.714,0.000339391,-2.244
105.263497829,0.0,1.439,-3.708,0.000339331,-2.244
105.678050995,0.0,1.439,-3.708,0.000339242,-2.226
106.110059023,0.0,1.439,-3.7,0.000339301,-2.226
106.476052999,0.0,1.439,-3.694,0.000339361,-2.226
106.863909006,0.0,1.439,-3.685,0.000339272,-2.238
107.280426979,0.0,1.439,-3.685,0.000339272,-2.244
107.68719101,0.0,1.439,-3.679,0.000339331,-2.244
108.119279861,0.0,1.439,-3.671,0.000339331,-2.244
108.530629873,0.0,1.439,-3.665,0.000339272,-2.226
108.883392811,0.0,1.439,-3.665,0.000339272,-2.214
109.302608967,0.0,1.439,-3.657,0.000339242,-2.214
109.73419404,0.0,1.439,-3.651,0.000339152,-2.196
110.171093941,0.0,1.439,-3.644,0.000339122,-2.196
110.579418898,0.0,1.439,-3.637,0.000339063,-2.208
110.969650984,0.0,1.439,-3.637,0.000338973,-2.214
111.377723932,0.0,1.439,-3.631,0.000338973,-2.22
111.781915903,0.0,1.439,-3.623,0.000339003,-2.232
112.173008919,0.0,1.439,-3.617,0.000339003,-2.238
112.586234808,0.0,1.439,-3.617,0.000338944,-2.256
112.974272966,0.0,1.439,-3.609,0.000338914,-2.262
113.375897884,0.0,1.439,-3.603,0.000338824,-2.28
113.774894953,0.0,1.439,-3.594,0.000338646,-2.286
114.170027971,0.0,1.439,-3.594,0.000338497,-2.268
114.526301861,0.0,1.439,-3.589,0.000338437,-2.256
114.975776911,0.0,1.439,-3.582,0.000338437,-2.256
115.329836845,0.0,1.439,-3.575,0.000338467,-2.25
115.777652025,0.0,1.439,-3.575,0.000338467,-2.25
116.171679974,0.0,1.439,-3.566,0.000338437,-2.262
116.532184839,0.0,1.439,-3.56,0.000338526,-2.268
116.966850996,0.0,1.439,-3.56,0.000338556,-2.262
117.375159025,0.0,1.439,-3.552,0.000338586,-2.262
117.769313812,0.0,1.439,-3.546,0.000338586,-2.256
118.171506882,0.0,1.439,-3.539,0.000338586,-2.238
118.576525927,0.0,1.439,-3.531,0.000338556,-2.232
118.977365017,0.0,1.439,-3.531,0.000338556,-2.232
119.385910034,0.0,1.439,-3.525,0.000338526,-2.232
119.830947876,0.0,1.439,-3.517,0.000338467,-2.244
120.202433825,0.0,1.439,-3.512,0.000338377,-2.25
120.583628893,0.0,1.439,-3.512,0.000338377,-2.256
120.976145029,0.0,1.439,-3.502,0.000338377,-2.25
121.402037859,0.0,1.439,-3.496,0.000338377,-2.238
121.778779984,0.0,1.439,-3.488,0.000338348,-2.244
122.182101965,0.0,1.439,-3.488,0.000338318,-2.244
122.601066828,0.0,1.439,-3.483,0.000338228,-2.238
122.975991011,0.0,1.439,-3.474,0.000338169,-2.22
123.401230812,0.0,1.439,-3.469,0.000338079,-2.22
123.811203003,0.0,1.439,-3.46,0.00033799,-2.226
124.213580847,0.0,1.439,-3.46,0.00033802,-2.232
124.626246929,0.0,1.439,-3.454,0.00033802,-2.232
125.006494999,0.0,1.439,-3.446,0.00033799,-2.25
125.420562029,0.0,1.439,-3.44,0.00033796,-2.256
125.812984943,0.0,1.439,-3.44,0.000337901,-2.256
126.212827921,0.0,1.439,-3.433,0.000337871,-2.262
126.612416983,0.0,1.439,-3.426,0.000337841,-2.274
127.010368824,0.0,1.439,-3.418,0.000337811,-2.25
127.417460918,0.0,1.439,-3.418,0.000337811,-2.232
127.80802083,0.0,1.439,-3.411,0.000337722,-2.22
128.175740957,0.0,1.439,-3.405,0.000337543,-2.208
128.599598885,0.0,1.439,-3.405,0.000337424,-2.196
128.971413851,0.0,1.439,-3.397,0.000337394,-2.184
129.399528027,0.0,1.439,-3.391,0.000337424,-2.184
129.825378895,0.0,1.439,-3.383,0.000337454,-2.19
130.22338295,0.0,1.439,-3.377,0.000337513,-2.202
130.617614985,0.0,1.439,-3.377,0.000337513,-2.22
130.977119923,0.0,1.439,-3.369,0.000337513,-2.232
131.419567823,0.0,1.439,-3.364,0.000337543,-2.232
131.810303926,0.0,1.439,-3.364,0.000337543,-2.238
132.22515583,0.0,1.439,-3.355,0.000337603,-2.232
132.614909887,0.0,1.439,-3.349,0.000337781,-2.232
133.006376982,0.0,1.439,-3.341,0.000337662,-2.244
133.433094025,0.0,1.439,-3.341,0.000337483,-2.262
133.81329298,0.0,1.439,-3.335,0.000337305,-2.268
134.227869987,0.0,1.439,-3.328,0.000337185,-2.274
134.612752914,0.0,1.439,-3.321,0.000337036,-2.286
135.017788887,0.0,1.439,-3.321,0.000336917,-2.274
135.416710854,0.0,1.439,-3.314,0.000336887,-2.292
135.815099001,0.0,1.439,-3.306,0.000336768,-2.304
136.226814985,0.0,1.439,-3.3,0.000336589,-2.292
136.613725901,0.0,1.439,-3.3,0.000336649,-2.28
137.017297983,0.0,1.439,-3.292,0.000336828,-2.274
137.417519808,0.0,1.439,-3.286,0.000336917,-2.274
137.815223932,0.0,1.439,-3.278,0.000336947,-2.268
138.210708857,0.0,1.439,-3.278,0.000336917,-2.256
138.625967979,0.0,1.439,-3.272,0.000336887,-2.226
139.058949947,0.0,1.439,-3.263,0.000336917,-2.214
139.479456902,0.0,1.439,-3.257,0.000336858,-2.232
139.857237816,0.0,1.439,-3.249,0.000336828,-2.232
140.266366005,0.0,1.439,-3.249,0.000336768,-2.22
140.664417982,0.0,1.439,-3.243,0.000336738,-2.202
141.056666851,0.0,1.439,-3.235,0.000336798,-2.172
141.470878839,0.0,1.439,-3.229,0.000336798,-2.184
141.859248877,0.0,1.439,-3.229,0.000336738,-2.208
142.267370939,0.0,1.439,-3.222,0.000336679,-2.262
142.661204815,0.0,1.439,-3.214,0.000336619,-2.274
143.058696032,0.0,1.439,-3.208,0.000336589,-2.268
143.471035957,0.0,1.439,-3.208,0.000336559,-2.268
143.862270832,0.0,1.439,-3.2,0.000336589,-2.268
144.264672995,0.0,1.439,-3.194,0.000336589,-2.244
144.666378021,0.0,1.439,-3.186,0.000336559,-2.244
145.058729887,0.0,1.439,-3.186,0.000336261,-2.28
145.467777014,0.0,1.439,-3.18,0.000335963,-2.352
145.861549854,0.0,1.439,-3.172,0.000335904,-2.328
146.226300955,0.0,1.439,-3.172,0.000335993,-2.268
146.635926008,0.0,1.439,-3.166,0.000336023,-2.25
147.076795816,0.0,1.439,-3.158,0.000336112,-2.268
147.468709946,0.0,1.439,-3.152,0.000336202,-2.274
147.813499928,0.0,1.439,-3.152,0.000336321,-2.274
148.2590909,0.0,1.439,-3.144,0.000336321,-2.262
148.629938841,0.0,1.439,-3.138,0.000336261,-2.238
149.036166906,0.0,1.439,-3.13,0.000336202,-2.244
149.501142979,0.0,1.439,-3.13,0.000336142,-2.262
149.871604919,0.0,1.439,-3.124,0.000336142,-2.268
150.261479855,0.0,1.439,-3.117,0.000336202,-2.298
150.661064863,0.0,1.439,-3.109,0.000336291,-2.334
151.056243896,0.0,1.439,-3.109,0.000336261,-2.322
151.47278595,0.0,1.439,-3.103,0.000336112,-2.262
151.873194933,0.0,1.439,-3.095,0.000336202,-2.196
152.262444019,0.0,1.439,-3.089,0.000336261,-2.178
152.673753977,0.0,1.439,-3.089,0.000336261,-2.196
153.072839975,0.0,1.439,-3.081,0.000336083,-2.208
153.466415882,0.0,1.439,-3.074,0.000335963,-2.214
153.85646987,0.0,1.439,-3.066,0.000335904,-2.232
154.262794018,0.0,1.439,-3.066,0.000335874,-2.25
154.661013842,0.0,1.439,-3.06,0.000335814,-2.256
155.070075989,0.0,1.439,-3.053,0.000335785,-2.256
155.477687836,0.0,1.439,-3.047,0.000335725,-2.274
155.856947899,0.0,1.439,-3.047,0.000335695,-2.286
156.264639854,0.0,1.439,-3.039,0.000335636,-2.28
156.700201988,0.0,1.439,-3.033,0.000335695,-2.268
157.108157873,0.0,1.439,-3.025,0.000335695,-2.262
157.514972925,0.0,1.439,-3.019,0.000335636,-2.238
157.858784914,0.0,1.439,-3.019,0.000335606,-2.214
158.282037973,0.0,1.439,-3.012,0.000335546,-2.22
158.679322958,0.0,1.439,-3.004,0.000335487,-2.226
159.119978905,0.0,1.439,-2.997,0.000335457,-2.232
159.518918991,0.0,1.439,-2.99,0.000335487,-2.226
159.90514183,0.0,1.439,-2.99,0.000335546,-2.22
160.313695908,0.0,1.439,-2.984,0.000335606,-2.214
160.712500811,0.0,1.439,-2.976,0.000335546,-2.214
161.06622386,0.0,1.439,-2.976,0.000335457,-2.22
161.503461838,0.0,1.439,-2.97,0.000335338,-2.232
161.861726999,0.0,1.439,-2.961,0.000335308,-2.244
162.319335938,0.0,1.439,-2.961,0.000335338,-2.25
162.667421818,0.0,1.439,-2.956,0.000335367,-2.25
163.082504034,0.0,1.439,-2.948,0.000335338,-2.244
163.526650906,0.0,1.439,-2.942,0.000335278,-2.238
163.907773018,0.0,1.439,-2.933,0.000335218,-2.232
164.281616926,0.0,1.439,-2.933,0.000335159,-2.244
164.736969948,0.0,1.439,-2.927,0.000335159,-2.262
165.108486891,0.0,1.439,-2.919,0.000335129,-2.268
165.526590824,0.0,1.439,-2.913,0.000335069,-2.262
165.918432951,0.0,1.439,-2.913,0.00033504,-2.25
166.279770851,0.0,1.439,-2.906,0.000335069,-2.244
166.714239836,0.0,1.439,-2.899,0.000335129,-2.232
167.12528491,0.0,1.439,-2.892,0.000335159,-2.22
167.51945591,0.0,1.439,-2.884,0.000335129,-2.226
167.906282902,0.0,1.439,-2.884,0.00033504,-2.232
168.327083826,0.0,1.439,-2.878,0.00033498,-2.244
168.70963788,0.0,1.439,-2.87,0.00033498,-2.22
169.107514858,0.0,1.439,-2.87,0.00033501,-2.166
169.520265818,0.0,1.439,-2.864,0.00033504,-2.172
169.913049936,0.0,1.439,-2.856,0.00033498,-2.19
170.328588009,0.0,1.439,-2.85,0.000334831,-2.208
170.710536003,0.0,1.439,-2.85,0.000334712,-2.22
171.132356882,0.0,1.439,-2.842,0.000334622,-2.232
171.520901918,0.0,1.439,-2.836,0.000334622,-2.244
171.911796808,0.0,1.439,-2.828,0.000334682,-2.238
172.313707829,0.0,1.439,-2.828,0.000334801,-2.232
172.737524986,0.0,1.439,-2.822,0.000334801,-2.244
173.165578842,0.0,1.439,-2.814,0.000334712,-2.256
173.562779903,0.0,1.439,-2.808,0.000334563,-2.25
173.956629992,0.0,1.439,-2.8,0.000334503,-2.232
174.368427038,0.0,1.439,-2.8,0.000334473,-2.232
174.764266968,0.0,1.439,-2.793,0.000334444,-2.238
175.158766031,0.0,1.439,-2.787,0.000334444,-2.256
175.568536997,0.0,1.439,-2.779,0.000334414,-2.244
175.954144955,0.0,1.439,-2.779,0.000334414,-2.244
176.32951498,0.0,1.439,-2.773,0.000334444,-2.244
176.737933874,0.0,1.439,-2.765,0.000334444,-2.256
177.160189867,0.0,1.439,-2.765,0.000334444,-2.256
177.563006878,0.0,1.439,-2.759,0.000334444,-2.262
177.966965914,0.0,1.439,-2.751,0.000334414,-2.262
178.379949808,0.0,1.439,-2.746,0.000334384,-2.256
178.772475958,0.0,1.439,-2.737,0.000334324,-2.256
179.205526829,0.0,1.439,-2.737,0.000334295,-2.25
179.568800926,0.0,1.439,-2.731,0.000334235,-2.25
179.938488007,0.0,1.439,-2.723,0.000334235,-2.244
180.403225899,0.0,1.439,-2.723,0.000334235,-2.256
180.762019873,0.0,1.439,-2.717,0.000334205,-2.256
181.189664841,0.0,1.439,-2.709,0.000334146,-2.25
181.607059956,0.0,1.439,-2.702,0.000334086,-2.256
181.999373913,0.0,1.439,-2.695,0.000333967,-2.25
182.402942896,0.0,1.439,-2.695,0.000333907,-2.244
182.790501833,0.0,1.439,-2.688,0.000333877,-2.238
183.191998959,0.0,1.439,-2.681,0.000333907,-2.232
183.603117943,0.0,1.439,-2.674,0.000333937,-2.214
